,latitude,longitude,start_count,station,end_count
0,40.65539977447831,-74.0106278657913,359.0,39 St & 2 Ave - Citi Bike HQ at Industry City,368
1,40.65708866668485,-74.00870203971863,597.0,2 Ave & 36 St - Citi Bike HQ at Industry City,614
2,40.6610633719006,-73.97945255041121,3520.0,West Drive & Prospect Park West,3555
3,40.6627059,-73.9569115,534.0,Sterling St & Bedford Ave,529
4,40.6630619,-73.95387459999999,636.0,Rogers Ave & Sterling St,642
5,40.663140000000006,-73.96056949999999,1679.0,Franklin Ave & Empire Blvd,1702
6,40.663779,-73.98396846,1215.0,14 St & 7 Ave,1195
7,40.6642406,-73.9574686,235.0,Sullivan Pl & Bedford Ave,248
8,40.66514681533792,-73.97637605667114,1321.0,Prospect Park West & 8 St,1297
9,40.665816,-73.95693399999999,312.0,Bedford Ave & Montgomery St,302
10,40.666207799999995,-73.98199886,973.0,10 St & 7 Ave,971
11,40.666287,-73.98895053,1528.0,14 St & 5 Ave,1536
12,40.666318100000005,-73.9854617,842.0,6 Ave & 12 St,854
13,40.666439306870814,-73.96055638790129,308.0,Montgomery St & Franklin Ave,296
14,40.6679411,-73.9588,341.0,Carroll St & Franklin Ave,334
15,40.668127,-73.98377641,1286.0,6 Ave & 9 St,1288
16,40.668132,-73.97363831,1810.0,3 St & Prospect Park West,1779
17,40.6685455,-73.99333264,688.0,3 Ave & 14 St,692
18,40.668603000000004,-73.99043940000001,305.0,12 St & 4 Ave,298
19,40.6686273,-73.98700053,836.0,10 St & 5 Ave,841
20,40.668662700000006,-73.97988067,707.0,6 St & 7 Ave,713
21,40.6686744,-73.9618148,436.0,Carroll St & Washington Ave,434
22,40.6691783,-73.9554162,412.0,Union St & Bedford Ave,412
23,40.67038370000001,-73.97839676,1599.0,3 St & 7 Ave,1616
24,40.670483600000004,-73.98208968,679.0,5 St & 6 Ave,685
25,40.670492200000005,-73.98541675,996.0,7 St & 5 Ave,1001
26,40.6705135,-73.98876585,1238.0,4 Ave & 9 St,1256
27,40.670776700000005,-73.9576801,1401.0,Eastern Pkwy & Franklin Ave,1316
28,40.671197799999995,-73.97484126,1067.0,Garfield Pl & 8 Ave,1077
29,40.6716493,-73.9631145,785.0,Eastern Pkwy & Washington Ave,702
30,40.671907,-73.993612,312.0,10 St & 2 Ave,316
31,40.672168299999996,-73.9609,482.0,Lincoln Pl & Classon Ave,471
32,40.672505799999996,-74.00494695,282.0,Henry St & Bay St,306
33,40.67260298150126,-73.98983001708984,807.0,7 St & 3 Ave,810
34,40.67267243410948,-74.00879524648191,544.0,Sigourney St & Columbia St,582
35,40.672695000000004,-73.954131,1166.0,Sterling Pl & Bedford Ave,1174
36,40.672815500000006,-73.98352355,2262.0,5 Ave & 3 St,2263
37,40.6729679,-73.97087984,2801.0,Grand Army Plaza & Plaza St West,2701
38,40.67363551341504,-74.01195555925368,278.0,Dwight St & Van Dyke St,322
39,40.6737236,-73.9631611,1044.0,St Johns Pl & Washington Ave,1039
40,40.674012299999994,-73.9671457,1195.0,Underhill Ave & Lincoln Pl,1212
41,40.6740886,-73.9787282,476.0,Carroll St & 6 Ave,490
42,40.67418060000001,-73.95649470000001,1029.0,Park Pl & Franklin Ave,1040
43,40.67434,-74.00194698,289.0,Clinton St & Centre St,296
44,40.67469570000001,-73.99785768,1494.0,Smith St & 9 St,1496
45,40.6747055,-74.00755720000001,229.0,Columbia St & Lorraine St,259
46,40.675020700000005,-73.97111473,1889.0,Plaza St West & Flatbush Ave,1668
47,40.675070500000004,-73.98775226,1506.0,3 St & 3 Ave,1502
48,40.675146838709786,-73.9752320945263,2417.0,Berkeley Pl & 7 Ave,2413
49,40.6751622,-73.9814832,2073.0,Carroll St & 5 Ave,2082
50,40.6753274,-74.0100698,307.0,Wolcott St & Dwight St,352
51,40.6758324,-73.95616770000001,1080.0,Franklin Ave & St Marks Ave,1086
52,40.675832943912894,-74.01472628116608,1198.0,Van Brunt St & Van Dyke St,1585
53,40.676368,-73.95291800000001,1519.0,Bedford Ave & Bergen St,1532
54,40.6763744,-74.00324957,280.0,Henry St & W 9 St,281
55,40.6763947,-73.99869893,1003.0,Court St & Nelson St,998
56,40.676519799999994,-73.9596082,1309.0,Classon Ave & St Marks Ave,1340
57,40.6765304,-73.97846879,1167.0,Berkeley Pl & 6 Ave,1162
58,40.6767,-73.969024,1411.0,Park Pl & Vanderbilt Ave,1412
59,40.6769694,-73.96579,911.0,Prospect Pl & Underhill Ave,917
60,40.6769993,-74.00647134,367.0,Columbia St & W 9 St,370
61,40.677027,-73.9865,706.0,3 Ave & Carroll St,709
62,40.677236,-74.015665,790.0,Coffey St & Conover St,803
63,40.6772744,-73.98282002,2046.0,Union St & 4 Ave,2060
64,40.6773429,-74.01275056,976.0,Van Brunt St & Wolcott St,991
65,40.67759206937376,-73.95563721656801,1321.0,Dean St & Franklin Ave,1328
66,40.67761470000001,-73.97324283,2370.0,7 Ave & Park Pl,2373
67,40.6777287,-73.99364123,771.0,3 St & Hoyt St,777
68,40.677774799999995,-74.0094613,424.0,Pioneer St & Richards St,500
69,40.678045000000004,-73.962408,1158.0,Grand Ave & Bergen St,1179
70,40.6783563,-74.00014502,1225.0,Clinton St & 4 Place,1240
71,40.6786115,-73.99037292,1464.0,Carroll St & Bond St,1478
72,40.678724200000005,-73.99599099,1376.0,Smith St & 3 St,1396
73,40.67890679,-73.94142771,960.0,Kingston Ave & Herkimer St,987
74,40.679043,-74.011169,835.0,Pioneer St & Van Brunt St,840
75,40.67909799721684,-73.98765474557877,1031.0,Union St & Nevins St,1032
76,40.67919439999999,-73.95879029999999,364.0,Pacific St & Classon Ave,367
77,40.67927879999999,-73.98154004,1403.0,Douglass St & 4 Ave,1406
78,40.6793307,-73.97519523,988.0,Prospect Pl & 6 Ave,992
79,40.6794268,-73.92989109999999,1037.0,Fulton St & Utica Ave,1053
80,40.67943270000001,-74.00785041,278.0,Richards St & Delavan St,308
81,40.6794388,-73.96804379999999,1928.0,Bergen St & Vanderbilt Ave,1906
82,40.6795766,-73.97854971,1759.0,Baltic St & 5 Ave,1772
83,40.6800105,-73.938475,315.0,Albany Ave & Fulton St,321
84,40.6802133,-73.98432695,1688.0,Douglass St & 3 Ave,1680
85,40.680342423,-73.9557689392,813.0,Lefferts Pl & Franklin Ave,784
86,40.680356084043396,-73.94767910242079,909.0,Verona Pl & Fulton St,912
87,40.6804836,-73.9646795,1060.0,Underhill Ave & Pacific St,1048
88,40.680611,-73.99475825,2220.0,Carroll St & Smith St,2247
89,40.680944723477296,-73.97567331790923,1839.0,Bergen St & Flatbush Ave,1846
90,40.6809591,-73.99905709,1239.0,1 Pl & Clinton St,1271
91,40.68097410000001,-73.97100970000001,1530.0,Carlton Ave & Dean St,1522
92,40.6809833854,-73.9500479759,1892.0,Macon St & Nostrand Ave,1905
93,40.681211700000006,-74.00860912,513.0,Commerce St & Van Brunt St,532
94,40.6814598,-73.934903,613.0,Lewis Ave & Decatur St,638
95,40.68186,-73.95943199999999,1113.0,Fulton St & Irving Pl,1122
96,40.68199044270703,-73.99079024791719,940.0,Degraw St & Hoyt St,958
97,40.68216564,-73.95399026,737.0,Hancock St & Bedford Ave,712
98,40.682368700000005,-73.944118,1008.0,Halsey St & Tompkins Ave,1014
99,40.682601,-73.938037,803.0,Marcus Garvey Blvd & Macon St,800
100,40.6827549,-73.98258555,1097.0,Wyckoff St & 3 Ave,1104
101,40.6828003,-73.99990419,1108.0,President St & Henry St,1137
102,40.6829151,-73.99318208,1529.0,Degraw St & Smith St,1528
103,40.6830456,-74.00348559,1318.0,Carroll St & Columbia St,1325
104,40.683116399999996,-73.99785267,1509.0,Clinton St & Union St,1524
105,40.68312489,-73.97895137,2917.0,Dean St & 4 Ave,2924
106,40.68323865460341,-73.96599590778352,1873.0,Fulton St & Waverly Ave,1872
107,40.68382604,-73.97632328,2134.0,Atlantic Ave & Fort Greene Pl,2121
108,40.684020000000004,-73.94977,602.0,Putnam Ave & Nostrand Ave,589
109,40.68415748,-73.96922273,925.0,Fulton St & Clermont Ave,936
110,40.684568299999995,-73.95881081,1372.0,Monroe St & Classon Ave,1384
111,40.68461653897949,-73.98721285164356,399.0,Wyckoff St & Bond St,436
112,40.684751399999996,-73.99917254,1705.0,Henry St & Degraw St,1714
113,40.68488,-73.96304,1081.0,Cambridge Pl & Gates Ave,1090
114,40.6849668,-73.98620772,1281.0,Bond St & Bergen St,1293
115,40.6849894,-73.99440329,1181.0,Butler St & Court St,1203
116,40.68506807308177,-73.97790759801863,4428.0,Hanson Pl & Ashland Pl,4386
117,40.68512559515415,-74.02535319328308,1373.0,Picnic Point,1367
118,40.6851443,-73.95380904,1370.0,Monroe St & Bedford Ave,1374
119,40.6851532,-73.94111,875.0,Putnam Ave & Throop Ave,892
120,40.6853761,-73.98302136,1218.0,Pacific St & Nevins St,1227
121,40.68539567,-73.97431458,1416.0,S Portland Ave & Hanson Pl,1451
122,40.6859296,-74.00242364,1336.0,Columbia St & Degraw St,1341
123,40.686175799999994,-73.99645295,1509.0,Kane St & Clinton St,1534
124,40.686203000000006,-73.944694,980.0,Monroe St & Tompkins Ave,981
125,40.686312,-73.935775,1207.0,Lewis Ave & Madison St,1224
126,40.686371,-73.99383324,1586.0,Warren St & Court St,1588
127,40.686444200000004,-73.98759104,1065.0,Dean St & Hoyt St,1070
128,40.68650065,-73.96563307,1248.0,Washington Ave & Greene Ave,1264
129,40.686744299999994,-73.99063168,4007.0,Bergen St & Smith St,4028
130,40.68676793,-73.95928168,1298.0,Lexington Ave & Classon Ave,1311
131,40.68683208,-73.9796772,2052.0,3 Ave & Schermerhorn St,2058
132,40.68691865,-73.976682,2715.0,Lafayette Ave & Fort Greene Pl,2708
133,40.686931,-74.016966,2066.0,Yankee Ferry Terminal,2092
134,40.68753406,-73.97265183,1628.0,Cumberland St & Lafayette Ave,1618
135,40.68763155,-74.0016256,1066.0,Columbia St & Kane St,1081
136,40.68764484,-73.96968902,1081.0,Clermont Ave & Lafayette Ave,1104
137,40.6881529,-73.99520919,1927.0,Congress St & Clinton St,1933
138,40.68833370000001,-73.950916,943.0,Greene Ave & Nostrand Ave,935
139,40.68841,-73.979458,1501.0,Fulton St & Rockwell Pl,1504
140,40.68841742754083,-73.98451656103134,2759.0,Schermerhorn St & Bond St,2758
141,40.68851534,-73.9647628,2468.0,Lafayette Ave & St James Pl,2481
142,40.68900443,-73.96023854,1716.0,Lafayette Ave & Classon Ave,1700
143,40.68926942,-73.98912867,2068.0,State St & Smith St,2079
144,40.68940747,-73.96885458,1866.0,DeKalb Ave & Vanderbilt Ave,1875
145,40.6894932,-73.942061,811.0,Greene Ave & Throop Ave,814
146,40.68962188790333,-73.98304268717766,3589.0,Bond St & Fulton St,3617
147,40.68981035,-73.97493121,2077.0,DeKalb Ave & S Portland Ave,2074
148,40.689888,-73.981013,2411.0,DeKalb Ave & Hudson Ave,2454
149,40.6900815,-73.94791500000001,651.0,Marcy Ave & Lafayette Ave,643
150,40.6902375,-73.99203074,3084.0,Court St & State St,3091
151,40.69064807082943,-73.95746178925037,1099.0,DeKalb Ave & Franklin Ave,1105
152,40.69072549,-73.95133465,884.0,Kosciuszko St & Nostrand Ave,866
153,40.69089272,-73.99612349,2248.0,Henry St & Atlantic Ave,2254
154,40.69102925677968,-73.99183362722397,2031.0,Schermerhorn St & Court St,2059
155,40.69128258,-73.9452416,954.0,Kosciuszko St & Tompkins Ave,973
156,40.69165183,-73.99997859999999,3494.0,Atlantic Ave & Furman St,3509
157,40.6917823,-73.97372990000001,1460.0,Washington Park,1475
158,40.69196035,-73.96536851,1868.0,Willoughby Ave & Hall St,1863
159,40.69196566,-73.9813018,2888.0,Willoughby St & Fleet St,2883
160,40.69221589,-73.9842844,2208.0,Duffield St & Willoughby St,2215
161,40.69231660719192,-74.01486575603484,2354.0,Soissons Landing,2356
162,40.69236178,-73.98631746,3112.0,Lawrence St & Willoughby St,3086
163,40.69237074,-73.93705428,890.0,Lewis Ave & Kosciuszko St,890
164,40.69239502,-73.99337909,2703.0,Clinton St & Joralemon St,2716
165,40.692418292578466,-73.98949474096298,3565.0,Fulton St & Adams St,3506
166,40.69308257,-73.97178913,1859.0,Adelphi St & Myrtle Ave,1869
167,40.693261,-73.968896,2357.0,Clinton Ave & Myrtle Ave,2365
168,40.69327018,-73.97703874,1136.0,Myrtle Ave & St Edwards St,1129
169,40.69331716,-73.95381995,864.0,Willoughby Ave & Walworth St,877
170,40.693398200000004,-73.939877,686.0,Pulaski St & Marcus Garvey Blvd,671
171,40.69363137,-73.96223558,1879.0,Emerson Pl & Myrtle Ave,1886
172,40.69383,-73.990539,2524.0,Cadman Plaza West & Montague St,2489
173,40.69425403,-73.94626915,865.0,Willoughby Ave & Tompkins Ave,877
174,40.694546087246025,-73.95801365375519,816.0,Franklin Ave & Myrtle Ave,829
175,40.69474881,-73.98362464,1650.0,Johnson St & Gold St,1666
176,40.69502,-73.92825,163.0,Bushwick Ave & Dekalb Ave,179
177,40.695065,-73.987167,3179.0,Jay St & Tech Pl,3164
178,40.69512845,-73.99595065,2707.0,Hicks St & Montague St,2682
179,40.69527008,-73.95238108,602.0,Nostrand Ave & Myrtle Ave,595
180,40.69531727766904,-73.99015724658966,1743.0,Cadman Plaza E & Johnson St,1790
181,40.69535693320225,-73.99344027042389,1291.0,Pierrepont St & Monroe Pl,1317
182,40.69539817,-73.94954908,888.0,Myrtle Ave & Marcy Ave,891
183,40.69573398,-73.97129668,1039.0,Clermont Ave & Park Ave,1025
184,40.69580705,-73.97355569,1295.0,Carlton Ave & Park Ave,1328
185,40.69608941,-73.97803415,719.0,Park Ave & St Edwards St,707
186,40.69610226,-73.96751037,2005.0,Washington Ave & Park Ave,2030
187,40.69622937,-73.94371094,451.0,Throop Ave & Myrtle Ave,454
188,40.69681963,-73.93756926,1678.0,Myrtle Ave & Lewis Ave,1685
189,40.69757,-73.93098,97.0,Willoughby Ave & Myrtle Ave,101
190,40.69760127,-73.99344559,3246.0,Clark St & Henry St,3109
191,40.69766564,-73.98476437,1359.0,Concord St & Bridge St,1364
192,40.697787,-73.973736,1431.0,Carlton Ave & Flushing Ave,1426
193,40.697842,-73.926241,1097.0,Cedar St & Myrtle Ave,1081
194,40.69794,-73.96986848,914.0,Clinton Ave & Flushing Ave,933
195,40.69795031569544,-73.97077560424805,1955.0,Flushing Ave & Vanderbilt Ave,1952
196,40.69839895,-73.98068914,1246.0,Nassau St & Navy St,1248
197,40.698458,-73.997178,1385.0,Brooklyn Bridge Park - Pier 2,1405
198,40.698568,-73.918877,1186.0,Greene Av & Myrtle Av,1184
199,40.698617,-73.941342,684.0,Park Ave & Marcus Garvey Blvd,657
200,40.699304,-73.92304399999999,498.0,Stockholm St & Wilson Ave,500
201,40.69957608,-73.94708417,758.0,Tompkins Ave & Hopkins St,747
202,40.69985,-73.97140999999999,615.0,Dock 72 Way & Market St,619
203,40.69991755,-73.98971773,2904.0,Cadman Plaza E & Red Cross Pl,2953
204,40.6999974843885,-73.97440128028394,468.0,5 St & Market St,463
205,40.700003,-73.92834,809.0,Central Ave & Starr Street,774
206,40.70029511,-73.95032283,799.0,Union Ave & Wallabout St,770
207,40.7003,-73.99158100000001,1830.0,Henry St & Middagh St,1864
208,40.70037867,-73.99548059,1231.0,Columbia Heights & Cranberry St,1242
209,40.700759999999995,-73.93641,43.0,Bushwick Ave & Forrest St,48
210,40.700990000000004,-73.93921,111.0,Beaver St & Fayette St,120
211,40.70106,-73.93318000000001,56.0,Evergreen Ave & Noll St,58
212,40.70122128,-74.01234218,4274.0,South St & Whitehall St,4355
213,40.70140317257725,-73.98672670125961,4229.0,Jay St & York St,5639
214,40.7016657,-73.9437303,1068.0,Broadway & Whipple St,1085
215,40.701907,-74.013942,3702.0,Bus Slip & State St,4030
216,40.702013,-73.923769,772.0,Suydam St & Knickerbocker Ave,752
217,40.70224,-73.982578,1774.0,Front St & Gold St,1770
218,40.702461,-73.98684200000001,2511.0,Front St & Jay St,2433
219,40.70255065,-74.0127234,2632.0,Water - Whitehall Plaza,2891
220,40.70255088,-73.98940236,4408.0,Front St & Washington St,4377
221,40.7027,-73.92095,534.0,Irving Ave & DeKalb Ave,535
222,40.70277159,-73.99383605,4955.0,Old Fulton St,4958
223,40.702831,-73.9333,683.0,Central Ave & Flushing Ave,636
224,40.702996999999996,-73.92997,585.0,George St & Wilson Ave,557
225,40.7031724,-73.940636,725.0,Humboldt St & Varet St,723
226,40.70355377,-74.00670227,6746.0,South St & Gouverneur Ln,6774
227,40.70365182,-74.01167797,1939.0,Broad St & Bridge St,2145
228,40.703799200000006,-74.00838676,3426.0,Old Slip & Front St,3741
229,40.70411791,-73.94818595,915.0,Lorimer St & Broadway,916
230,40.704425,-73.92836,613.0,Knickerbocker Ave & George St,589
231,40.704508000000004,-73.9351,756.0,White St & Moore St,745
232,40.70463334,-74.01361706,5888.0,Broadway & Battery Pl,6656
233,40.7047177,-74.00926027,3088.0,Pearl St & Hanover Square,3260
234,40.704876,-73.919911,786.0,Hart St & Wyckoff Ave,777
235,40.70510918,-73.94407279,873.0,McKibbin St & Manhattan Ave,881
236,40.70530954,-74.00612572,3610.0,Front St & Maiden Ln,3972
237,40.70531194,-73.97100056,110.0,Railroad Ave & Kay Ave,116
238,40.70538,-73.92535,582.0,Irving Ave & Jefferson St,582
239,40.70538077,-73.94976519,1172.0,Boerum St & Broadway,1165
240,40.70539,-73.92976,671.0,Knickerbocker Ave & Thames St,643
241,40.705517,-73.93936,442.0,Bushwick Ave & McKibbin St,439
242,40.705614000000004,-73.92153,713.0,Willoughby Ave & Wyckoff Ave,697
243,40.70569254,-74.01677685,7223.0,Little West St & 1 Pl,7218
244,40.70583339,-73.94644578,733.0,Leonard St & Boerum St,730
245,40.706237,-73.933871,1002.0,McKibbin St & Bogart St,1011
246,40.70684203101325,-73.9544353965357,1261.0,Division Av & Hooper St,1111
247,40.70686,-73.92851,42.0,Harrison Pl & Porter Ave,54
248,40.70706456,-74.00731853,2825.0,Maiden Ln & Pearl St,2879
249,40.70708701,-73.95796783,604.0,Division Ave & Marcy Ave,579
250,40.707165,-73.923711,1172.0,Wyckoff Av & Jefferson St,1177
251,40.707174,-73.93581,235.0,White St & Johnson Ave,240
252,40.70717936,-74.00887308,3139.0,William St & Pine St,3162
253,40.7076449441757,-73.96841526031494,2942.0,Kent Ave & S 11 St,2952
254,40.70767788,-73.94016171,1813.0,Montrose Ave & Bushwick Ave,1760
255,40.707873,-74.00166999999999,4087.0,Peck Slip & Front St,4521
256,40.70834698,-74.01713445,5877.0,West Thames St,5884
257,40.70838,-74.00495,4497.0,Cliff St & Fulton St,4589
258,40.70853074,-73.96408963,847.0,Bedford Ave & S 9 St,849
259,40.70862144,-74.00722156,2399.0,John St & William St,2492
260,40.70870368,-73.9448625,2148.0,Scholes St & Manhattan Ave,2081
261,40.70877084,-73.95095259,2093.0,Stagg St & Union Ave,2075
262,40.70905623,-74.01043382,5868.0,Liberty St & Broadway,5968
263,40.70924826276157,-73.96063148975372,2832.0,Broadway & Roebling St,2830
264,40.709340000000005,-73.95608,1908.0,S 4 St & Rodney St,1916
265,40.70955958,-74.00653609,3498.0,Fulton St & William St,3558
